lat,lng,ST_NAME,ADDRESS,label_type
42.01787358148461,-87.68883405337588,CLAREMONT,7511 N CLAREMONT AVE,MissingTactileStrip
42.00692414503746,-87.66484268221761,FARWELL,1328 W FARWELL AVE,Obstruction
42.00572087446554,-87.68023742140913,RIDGE,6815 N RIDGE BLVD,MissingCurbRamp
42.014544718123794,-87.68901332769852,CLAREMONT,7314 N CLAREMONT AVE,MissingCurbRamp
42.013781966693514,-87.68063308539773,DAMEN,7244 N DAMEN AVE,MissingCurbRamp
42.00637586671539,-87.67720335810326,FARWELL,1837 W FARWELL AVE,MissingTactileStrip
42.00547726915806,-87.67179339662833,PRATT,1644 W PRATT BLVD,MissingTactileStrip
42.018084801221406,-87.67886873446068,BIRCHWOOD,1928-1930 W BIRCHWOOD AVE,SurfaceProblem
42.011776317141205,-87.66775097081371,ESTES,1446 W ESTES AVE,Obstruction
42.00399784888835,-87.67041859518264,ASHLAND,6711 N ASHLAND AVE,Obstruction
42.01805837043417,-87.68910255338567,CLAREMONT,7518 N CLAREMONT AVE,MissingCurbRamp
42.004505617911626,-87.67199326799543,COLUMBIA,1630-1636 W COLUMBIA AVE,MissingCurbRamp
42.011516135828444,-87.67536033849291,CLARK,7124 N CLARK ST,MissingCurbRamp
42.01491873654081,-87.66362233577495,SHERWIN,1219 W SHERWIN AVE,MissingTactileStrip
42.01165793794023,-87.66738192511863,ESTES,1434 W ESTES AVE,MissingTactileStrip
42.00544853880198,-87.65898711767302,PRATT,1111 W PRATT BLVD,SurfaceProblem
42.00249441599477,-87.6576629991913,ALBION,1043 W ALBION AVE,MissingTactileStrip
42.00453033378489,-87.65984855888838,COLUMBIA,1137 W COLUMBIA AVE,MissingTactileStrip
42.02215280702073,-87.66852992683982,JUNEWAY,1505 W JUNEWAY TER,MissingTactileStrip
42.01845885856729,-87.67039740763377,ROGERS,7512 N ROGERS AVE,SurfaceProblem
42.00210126363397,-87.66547210445525,GLENWOOD,6569-6571 N GLENWOOD AVE,Obstruction
42.001370299644414,-87.66697499434457,NEWGARD,6548 N NEWGARD AVE,Obstruction
